dist,payoff,exact,q_mean,abs_err,pct_err,N,M,tau,noise_std,length_scale,shots,time_s
weibull,ordinary_deductible,0.9256128274064236,0.9538768925397568,0.028264065133333238,3.0535515818778607,32,6,4,0.001,0.5,32768,0.7196342999995977
weibull,franchise_deductible,1.6268013317246828,1.6919671823759665,0.06516585065128377,4.005765755195013,32,6,4,0.001,0.5,32768,0.7147573000002012
weibull,policy_limit,1.7853605191923019,1.8718767328358483,0.08651621364354645,4.845867975319989,32,6,4,0.001,0.5,32768,0.7159179999980552
weibull,deductible_with_limit,0.9234985804117545,0.9522388097480352,0.02874022933628073,3.112103250171376,32,6,4,0.001,0.5,32768,0.7128333000000566
weibull,stop_loss,0.9256128274064236,0.9538768925397568,0.028264065133333238,3.0535515818778607,32,6,4,0.001,0.5,32768,0.7309292999998434
pareto,ordinary_deductible,0.486,0.5467364407686001,0.060736440768600075,12.497210034691374,32,6,4,0.001,0.5,65536,0.849214400001074
pareto,franchise_deductible,1.485,1.8713484466718557,0.38634844667185564,26.01673041561317,32,6,4,0.001,0.5,65536,0.8432212000006984
pareto,policy_limit,1.4750000000538668,1.925389973728723,0.4503899736748562,30.534913468366646,32,6,4,0.001,0.5,65536,0.835036399999808
pareto,deductible_with_limit,0.4811111111370867,0.5417739557857452,0.060662844648658454,12.608905353543856,32,6,4,0.001,0.5,65536,0.8266431000010925
pareto,stop_loss,0.486,0.5467364407686001,0.060736440768600075,12.497210034691374,32,6,4,0.001,0.5,65536,0.8420148000004701
lognormal,ordinary_deductible,0.8579739047504147,0.8298901520223892,0.028083752728025435,3.273264206816992,32,6,4,0.001,0.5,65536,0.8187721000031161
lognormal,franchise_deductible,1.3569725786927767,1.3041636419894398,0.05280893670333686,3.891673091449624,32,6,4,0.001,0.5,65536,0.8196396000021196
lognormal,policy_limit,1.4655262805158773,1.5795007890100476,0.11397450849417035,7.777036141177242,32,6,4,0.001,0.5,65536,0.8208393000022625
lognormal,deductible_with_limit,0.7484181837430338,0.7379007523350417,0.010517431407992106,1.4052880644069468,32,6,4,0.001,0.5,65536,0.8153391999985615
lognormal,stop_loss,0.8579739047504147,0.8298901520223892,0.028083752728025435,3.273264206816992,32,6,4,0.001,0.5,65536,0.8203613000005134
gamma,ordinary_deductible,1.0943071914960318,1.1574854913123553,0.0631782998163235,5.77336056157615,32,6,4,0.001,0.5,65536,0.8288245000003371
gamma,franchise_deductible,1.829066071877044,1.938725504123751,0.10965943224670704,5.9953784028245165,32,6,4,0.001,0.5,65536,0.8175128999973822
gamma,policy_limit,1.9478343710072936,2.1229888040048825,0.17515443299758893,8.99226523593022,32,6,4,0.001,0.5,65536,0.8359187999994901
gamma,deductible_with_limit,1.0788083093197212,1.1441898465803653,0.06538153726064411,6.060533339965896,32,6,4,0.001,0.5,65536,0.8220596999999543
gamma,stop_loss,1.0943071914960318,1.1574854913123553,0.0631782998163235,5.77336056157615,32,6,4,0.001,0.5,65536,0.8331190999997489
weibull,ordinary_deductible,0.9256128274064236,0.9577329906159814,0.032120163209557795,3.4701510457194953,32,6,4,0.001,0.5,65536,0.8297502999994322
weibull,franchise_deductible,1.6268013317246828,1.678169284864236,0.051367953139553224,3.157604566569574,32,6,4,0.001,0.5,65536,0.876861499997176
weibull,policy_limit,1.7853605191923019,1.8580109792592865,0.07265046006698461,4.069231916243545,32,6,4,0.001,0.5,65536,0.8245882999981404
weibull,deductible_with_limit,0.9234985804117545,0.9563992734308645,0.03290069301911003,3.562614357722218,32,6,4,0.001,0.5,65536,0.8247857000023942
weibull,stop_loss,0.9256128274064236,0.9577329906159814,0.032120163209557795,3.4701510457194953,32,6,4,0.001,0.5,65536,0.8277110000017274
pareto,ordinary_deductible,0.486,0.6178139228601255,0.1318139228601255,27.12220634982006,32,6,5,0.001,0.5,32768,0.8601592000013625
pareto,franchise_deductible,1.485,1.8812011852588337,0.39620118525883363,26.68021449554435,32,6,5,0.001,0.5,32768,0.8602809999974852
pareto,policy_limit,1.4750000000538668,2.0245496941432,0.5495496940893334,37.25760637757722,32,6,5,0.001,0.5,32768,0.8602881999977399
pareto,deductible_with_limit,0.4811111111370867,0.6130419285010265,0.13193081736393975,27.42210984321825,32,6,5,0.001,0.5,32768,0.8534502999973483
pareto,stop_loss,0.486,0.6178139228601255,0.1318139228601255,27.12220634982006,32,6,5,0.001,0.5,32768,0.8656607000011718
lognormal,ordinary_deductible,0.8579739047504147,0.8721949337629781,0.014221029012563391,1.6575130005498595,32,6,5,0.001,0.5,32768,0.8440169000023161
lognormal,franchise_deductible,1.3569725786927767,1.4094605258418311,0.05248794714905447,3.8680182616230985,32,6,5,0.001,0.5,32768,0.842060599999968
lognormal,policy_limit,1.4655262805158773,1.8868473102181438,0.4213210297022665,28.748787060574443,32,6,5,0.001,0.5,32768,0.8503970999990997
lognormal,deductible_with_limit,0.7484181837430338,0.76083258235987,0.012414398616836131,1.65875160257979,32,6,5,0.001,0.5,32768,0.8432118999990053
lognormal,stop_loss,0.8579739047504147,0.8721949337629781,0.014221029012563391,1.6575130005498595,32,6,5,0.001,0.5,32768,0.8482044000011228
gamma,ordinary_deductible,1.0943071914960318,1.175144837525063,0.08083764602903121,7.3871072635936645,32,6,5,0.001,0.5,32768,0.8608419000011054
gamma,franchise_deductible,1.829066071877044,2.001886140659094,0.17282006878205003,9.448541604880175,32,6,5,0.001,0.5,32768,0.8475648000021465
gamma,policy_limit,1.9478343710072936,2.1773637149813303,0.22952934397403668,11.783822453822857,32,6,5,0.001,0.5,32768,0.862152599998808
gamma,deductible_with_limit,1.0788083093197212,1.160102708769228,0.08129439944950678,7.535574091079229,32,6,5,0.001,0.5,32768,0.8498484000010649
gamma,stop_loss,1.0943071914960318,1.175144837525063,0.08083764602903121,7.3871072635936645,32,6,5,0.001,0.5,32768,0.858158099999855
weibull,ordinary_deductible,0.9256128274064236,0.951845435755734,0.026232608349310405,2.8340800356899156,32,6,5,0.001,0.5,32768,0.8522756999991543
weibull,franchise_deductible,1.6268013317246828,1.7164716230600383,0.08967029133535553,5.512061589001157,32,6,5,0.001,0.5,32768,0.8533489000001282
weibull,policy_limit,1.7853605191923019,1.904302032912661,0.1189415137203591,6.662044581010916,32,6,5,0.001,0.5,32768,0.8581849999973201
weibull,deductible_with_limit,0.9234985804117545,0.9504199635481739,0.026921383136419452,2.9151515451616814,32,6,5,0.001,0.5,32768,0.8598228999981075
weibull,stop_loss,0.9256128274064236,0.951845435755734,0.026232608349310405,2.8340800356899156,32,6,5,0.001,0.5,32768,0.8541332999993756
pareto,ordinary_deductible,0.486,0.5547067496237694,0.06870674962376944,14.137191280610995,32,6,5,0.001,0.5,65536,0.9696609000020544
pareto,franchise_deductible,1.485,1.78035706714067,0.29535706714067,19.88936479061751,32,6,5,0.001,0.5,65536,0.9788234000006923
pareto,policy_limit,1.4750000000538668,1.92632896640754,0.45132896635367326,30.598573988962087,32,6,5,0.001,0.5,65536,0.9643203000014182
pareto,deductible_with_limit,0.4811111111370867,0.5509952973292098,0.06988418619212311,14.525581424830255,32,6,5,0.001,0.5,65536,1.0191416000016034
pareto,stop_loss,0.486,0.5547067496237694,0.06870674962376944,14.137191280610995,32,6,5,0.001,0.5,65536,0.9673293000014382
lognormal,ordinary_deductible,0.8579739047504147,0.861107710028703,0.0031338052782883263,0.36525647935643835,32,6,5,0.001,0.5,65536,0.9573318000002473
lognormal,franchise_deductible,1.3569725786927767,1.3687390837626745,0.011766505069897848,0.8671144321304539,32,6,5,0.001,0.5,65536,0.9502300000021933
lognormal,policy_limit,1.4655262805158773,1.6514030123462462,0.1858767318303689,12.683275237134522,32,6,5,0.001,0.5,65536,0.9635608999997203
lognormal,deductible_with_limit,0.7484181837430338,0.7615043992096359,0.013086215466602047,1.7485165046571267,32,6,5,0.001,0.5,65536,0.9420858999983466
lognormal,stop_loss,0.8579739047504147,0.861107710028703,0.0031338052782883263,0.36525647935643835,32,6,5,0.001,0.5,65536,0.9633395000018936
gamma,ordinary_deductible,1.0943071914960318,1.155913107160095,0.06160591566406315,5.629672923911013,32,6,5,0.001,0.5,65536,0.9641943999995419
gamma,franchise_deductible,1.829066071877044,1.947327398880125,0.11826132700308101,6.465667305376104,32,6,5,0.001,0.5,65536,0.9567973000011989
gamma,policy_limit,1.9478343710072936,2.1351203309601523,0.18728595995285868,9.615086515595602,32,6,5,0.001,0.5,65536,0.9729163000010885
gamma,deductible_with_limit,1.0788083093197212,1.140011865223002,0.06120355590328086,5.6732558856424475,32,6,5,0.001,0.5,65536,0.9592601999975159
gamma,stop_loss,1.0943071914960318,1.155913107160095,0.06160591566406315,5.629672923911013,32,6,5,0.001,0.5,65536,0.9662258999996993
weibull,ordinary_deductible,0.9256128274064236,0.950333610095385,0.024720782688961385,2.6707476341084493,32,6,5,0.001,0.5,65536,0.9646967999979097
weibull,franchise_deductible,1.6268013317246828,1.6912042014630966,0.0644028697384138,3.9588650735942013,32,6,5,0.001,0.5,65536,0.9519656999982544
weibull,policy_limit,1.7853605191923019,1.8874434987060775,0.10208297951377565,5.717779597812438,32,6,5,0.001,0.5,65536,0.962337099997967
weibull,deductible_with_limit,0.9234985804117545,0.949412095082057,0.025913514670302562,2.8060156474467632,32,6,5,0.001,0.5,65536,0.9633458999996947
weibull,stop_loss,0.9256128274064236,0.950333610095385,0.024720782688961385,2.6707476341084493,32,6,5,0.001,0.5,65536,0.9676354000002902
pareto,ordinary_deductible,0.486,0.5970582092402096,0.1110582092402096,22.851483382759177,32,6,6,0.001,0.5,32768,1.1206706000011764
pareto,franchise_deductible,1.485,1.8959014646381562,0.41090146463815613,27.67013229886573,32,6,6,0.001,0.5,32768,1.1203585000002931
pareto,policy_limit,1.4750000000538668,2.010636165994177,0.5356361659403102,36.31431633361009,32,6,6,0.001,0.5,32768,1.11495289999948
pareto,deductible_with_limit,0.4811111111370867,0.5888501277546605,0.10773901661757379,22.39379098165847,32,6,6,0.001,0.5,32768,1.110340899998846
pareto,stop_loss,0.486,0.5970582092402096,0.1110582092402096,22.851483382759177,32,6,6,0.001,0.5,32768,1.1279672999989998
lognormal,ordinary_deductible,0.8579739047504147,0.8807821916027766,0.022808286852361914,2.6583893433212125,32,6,6,0.001,0.5,32768,1.1061878000000434
lognormal,franchise_deductible,1.3569725786927767,1.4250548716672498,0.0680822929744731,5.0172195108068705,32,6,6,0.001,0.5,32768,1.0967901000003621
lognormal,policy_limit,1.4655262805158773,1.8345176226374729,0.36899134212159557,25.178077461136184,32,6,6,0.001,0.5,32768,1.1651111000028322
lognormal,deductible_with_limit,0.7484181837430338,0.791594955755274,0.04317677201224024,5.769070414123556,32,6,6,0.001,0.5,32768,1.0970375999968383
lognormal,stop_loss,0.8579739047504147,0.8807821916027766,0.022808286852361914,2.6583893433212125,32,6,6,0.001,0.5,32768,1.1232400000008056
gamma,ordinary_deductible,1.0943071914960318,1.1403000564127965,0.045992864916764686,4.202920831936383,32,6,6,0.001,0.5,32768,1.124766199998703
gamma,franchise_deductible,1.829066071877044,1.946147905294643,0.11708183341759915,6.401181193932823,32,6,6,0.001,0.5,32768,1.1128626999998232
gamma,policy_limit,1.9478343710072936,2.0967544192078242,0.14892004820053062,7.6454163874066365,32,6,6,0.001,0.5,32768,1.1071570999993128
gamma,deductible_with_limit,1.0788083093197212,1.1315569816036386,0.05274867228391744,4.889531516232007,32,6,6,0.001,0.5,32768,1.1073477999998431
gamma,stop_loss,1.0943071914960318,1.1403000564127965,0.045992864916764686,4.202920831936383,32,6,6,0.001,0.5,32768,1.106373499998881
weibull,ordinary_deductible,0.9256128274064236,0.9471939849739114,0.021581157567487796,2.331553423687787,32,6,6,0.001,0.5,32768,1.115848299999925
weibull,franchise_deductible,1.6268013317246828,1.7029706853170519,0.0761693535923691,4.6821546126727585,32,6,6,0.001,0.5,32768,1.0956063000012364
weibull,policy_limit,1.7853605191923019,1.8765018044931845,0.09114128530088261,5.1049233093893545,32,6,6,0.001,0.5,32768,1.1072338000012678
weibull,deductible_with_limit,0.9234985804117545,0.9463728023308795,0.022874221919125026,2.4769092670317088,32,6,6,0.001,0.5,32768,1.1093805999989854
weibull,stop_loss,0.9256128274064236,0.9471939849739114,0.021581157567487796,2.331553423687787,32,6,6,0.001,0.5,32768,1.1034544999965874
pareto,ordinary_deductible,0.486,0.5478050114110448,0.061805011411044775,12.717080537252013,32,6,6,0.001,0.5,65536,1.2594473999997717
pareto,franchise_deductible,1.485,1.8240010098914,0.3390010098913998,22.828350834437696,32,6,6,0.001,0.5,65536,1.2292065000001458
pareto,policy_limit,1.4750000000538668,1.9403052712989075,0.46530527124504073,31.546120083257485,32,6,6,0.001,0.5,65536,1.2266366000003472
pareto,deductible_with_limit,0.4811111111370867,0.5417858982129311,0.060674787075844394,12.61138761323595,32,6,6,0.001,0.5,65536,1.2174603999992542
pareto,stop_loss,0.486,0.5478050114110448,0.061805011411044775,12.717080537252013,32,6,6,0.001,0.5,65536,1.2328420000012557
lognormal,ordinary_deductible,0.8579739047504147,0.8723903148807949,0.014416410130380197,1.6802853852034048,32,6,6,0.001,0.5,65536,1.2111225000007835
lognormal,franchise_deductible,1.3569725786927767,1.4128710586415956,0.05589847994881891,4.119352212899398,32,6,6,0.001,0.5,65536,1.2070088000000396
lognormal,policy_limit,1.4655262805158773,1.6494566343889558,0.18393035387307854,12.550464383916305,32,6,6,0.001,0.5,65536,1.2793468999989273
lognormal,deductible_with_limit,0.7484181837430338,0.7715314891347487,0.023113305391714856,3.0882875234430047,32,6,6,0.001,0.5,65536,1.1991806999976689
lognormal,stop_loss,0.8579739047504147,0.8723903148807949,0.014416410130380197,1.6802853852034048,32,6,6,0.001,0.5,65536,1.2146494000007806
gamma,ordinary_deductible,1.0943071914960318,1.1175746012017442,0.023267409705712394,2.1262228637923344,32,6,6,0.001,0.5,65536,1.2193733000021894
gamma,franchise_deductible,1.829066071877044,1.8914707026451179,0.0624046307680739,3.4118303175364435,32,6,6,0.001,0.5,65536,1.2026924999991024
gamma,policy_limit,1.9478343710072936,2.0607529124869264,0.11291854147963276,5.797132608417758,32,6,6,0.001,0.5,65536,1.2257312000001548
gamma,deductible_with_limit,1.0788083093197212,1.1061012640459564,0.027292954726235275,2.5299169917819566,32,6,6,0.001,0.5,65536,1.2120394999983546
gamma,stop_loss,1.0943071914960318,1.1175746012017442,0.023267409705712394,2.1262228637923344,32,6,6,0.001,0.5,65536,1.222853800001758
weibull,ordinary_deductible,0.9256128274064236,0.9476982407154861,0.02208541330906255,2.3860314653315795,32,6,6,0.001,0.5,65536,1.2217102000031446
weibull,franchise_deductible,1.6268013317246828,1.6781160552847445,0.051314723560061726,3.1543325272336413,32,6,6,0.001,0.5,65536,1.2135200000011537
weibull,policy_limit,1.7853605191923019,1.8579696266316412,0.07260910743933935,4.06691571023357,32,6,6,0.001,0.5,65536,1.2158705000001646
weibull,deductible_with_limit,0.9234985804117545,0.944960907698246,0.021462327286491556,2.3240238525242,32,6,6,0.001,0.5,65536,1.214012599997659
weibull,stop_loss,0.9256128274064236,0.9476982407154861,0.02208541330906255,2.3860314653315795,32,6,6,0.001,0.5,65536,1.2328548000004957
pareto,ordinary_deductible,0.486,0.606477765720194,0.12047776572019397,24.789663728434974,32,6,7,0.001,0.5,32768,1.9398887999996077
pareto,franchise_deductible,1.485,1.867831178089685,0.3828311780896849,25.779877312436696,32,6,7,0.001,0.5,32768,1.9498891000002914
pareto,policy_limit,1.4750000000538668,1.990199394168871,0.5151993941150042,34.92877248109757,32,6,7,0.001,0.5,32768,1.9309670999973605
pareto,deductible_with_limit,0.4811111111370867,0.6007678529985864,0.11965674186149966,24.870916320908858,32,6,7,0.001,0.5,32768,1.9345715000017663
pareto,stop_loss,0.486,0.606477765720194,0.12047776572019397,24.789663728434974,32,6,7,0.001,0.5,32768,1.9415409000030195
lognormal,ordinary_deductible,0.8579739047504147,0.8642875084527465,0.006313603702331805,0.7358736282507843,32,6,7,0.001,0.5,32768,1.9408576999994693
lognormal,franchise_deductible,1.3569725786927767,1.379512433814869,0.022539855122092334,1.6610398379461606,32,6,7,0.001,0.5,32768,1.9761638999989373
lognormal,policy_limit,1.4655262805158773,1.796918746418261,0.3313924659023837,22.612522907861525,32,6,7,0.001,0.5,32768,1.95411249999961
lognormal,deductible_with_limit,0.7484181837430338,0.7603903406572292,0.011972156914195398,1.5996614158035993,32,6,7,0.001,0.5,32768,1.9280937000003178
lognormal,stop_loss,0.8579739047504147,0.8642875084527465,0.006313603702331805,0.7358736282507843,32,6,7,0.001,0.5,32768,1.9276988999990863
gamma,ordinary_deductible,1.0943071914960318,1.145668316868025,0.05136112537199322,4.693483308080724,32,6,7,0.001,0.5,32768,1.9384243000022252
gamma,franchise_deductible,1.829066071877044,1.9392843170031975,0.11021824512615352,6.025930217657155,32,6,7,0.001,0.5,32768,1.9304763000000094
gamma,policy_limit,1.9478343710072936,2.097089374064434,0.14925500305714046,7.662612657356253,32,6,7,0.001,0.5,32768,1.9329046999991988
gamma,deductible_with_limit,1.0788083093197212,1.129028514618917,0.0502202052991958,4.6551555883791655,32,6,7,0.001,0.5,32768,1.9238313999994716
gamma,stop_loss,1.0943071914960318,1.145668316868025,0.05136112537199322,4.693483308080724,32,6,7,0.001,0.5,32768,1.9205364000008558
weibull,ordinary_deductible,0.9256128274064236,0.9396908845653233,0.01407805715889976,1.5209444750616319,32,6,7,0.001,0.5,32768,1.9245537000024342
weibull,franchise_deductible,1.6268013317246828,1.6895163422608757,0.06271501053619288,3.855111826697636,32,6,7,0.001,0.5,32768,1.9163001000015356
weibull,policy_limit,1.7853605191923019,1.8648705488252295,0.07951002963292764,4.453443927890711,32,6,7,0.001,0.5,32768,1.9256368999995175
weibull,deductible_with_limit,0.9234985804117545,0.938055782085173,0.014557201673418563,1.576310129998038,32,6,7,0.001,0.5,32768,1.9272033000015654
weibull,stop_loss,0.9256128274064236,0.9396908845653233,0.01407805715889976,1.5209444750616319,32,6,7,0.001,0.5,32768,1.9262110000017856
